date,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,year,month,weekday,is_weekend,total_ridership
2019-01-01,113357,114173,139634,35804,0,2019,1,Tuesday,False,402968
2019-01-02,182715,169316,274224,31859,0,2019,1,Wednesday,False,658114
2019-01-03,187904,175304,286469,31893,0,2019,1,Thursday,False,681570
2019-01-04,198420,187891,304755,34121,0,2019,1,Friday,False,725187
2019-01-05,120773,112660,145036,29950,0,2019,1,Saturday,True,408419
2019-01-06,101145,95913,120032,25342,0,2019,1,Sunday,True,342432
2019-01-07,197569,184365,301290,31988,0,2019,1,Monday,False,715212
2019-01-08,196879,185920,304680,31792,0,2019,1,Tuesday,False,719271
2019-01-09,197314,188770,307069,32305,0,2019,1,Wednesday,False,725458
2019-01-10,198876,189818,310510,32057,0,2019,1,Thursday,False,731261
2019-01-11,209859,204378,326471,33265,0,2019,1,Friday,False,773973
2019-01-12,124608,123932,152720,30671,0,2019,1,Saturday,True,431931
2019-01-13,106718,108346,127805,27235,0,2019,1,Sunday,True,370104
2019-01-14,199162,192036,306455,32172,0,2019,1,Monday,False,729825
2019-01-15,195405,189880,305742,31260,0,2019,1,Tuesday,False,722287
2019-01-16,198901,194697,311279,31612,0,2019,1,Wednesday,False,736489
2019-01-17,201926,194701,314277,31234,0,2019,1,Thursday,False,742138
2019-01-18,217270,212546,330484,35981,0,2019,1,Friday,False,796281
2019-01-19,130758,127306,157194,30339,0,2019,1,Saturday,True,445597
2019-01-20,105012,110488,125599,27159,0,2019,1,Sunday,True,368258
2019-01-21,103443,106077,125094,23836,0,2019,1,Monday,False,358450
2019-01-22,196298,189718,304452,31245,0,2019,1,Tuesday,False,721713
2019-01-23,197309,193904,308968,31051,0,2019,1,Wednesday,False,731232
2019-01-24,198692,193784,313285,32338,0,2019,1,Thursday,False,738099
2019-01-25,215764,210356,332682,36334,0,2019,1,Friday,False,795136
2019-01-26,136301,133944,161765,33508,0,2019,1,Saturday,True,465518
2019-01-27,107763,114660,128906,27630,0,2019,1,Sunday,True,378959
2019-01-28,201365,193349,311540,32889,0,2019,1,Monday,False,739143
2019-01-29,201416,197553,317389,33093,0,2019,1,Tuesday,False,749451
2019-01-30,203261,200482,320084,33103,0,2019,1,Wednesday,False,756930
2019-01-31,216817,209858,324593,35298,0,2019,1,Thursday,False,786566
2019-02-01,133281,134808,176585,24817,0,2019,2,Friday,False,469491
2019-02-02,116729,110338,130286,27648,0,2019,2,Saturday,True,385001
2019-02-03,103011,97759,119030,27508,0,2019,2,Sunday,True,347308
2019-02-04,139596,124890,200211,32076,0,2019,2,Monday,False,496773
2019-02-05,102683,98115,142522,33484,0,2019,2,Tuesday,False,376804
2019-02-06,96384,91478,118858,27009,0,2019,2,Wednesday,False,333729
2019-02-07,149863,142324,229122,31452,0,2019,2,Thursday,False,552761
2019-02-08,157270,149732,245190,31909,0,2019,2,Friday,False,584101
2019-02-09,109346,104722,134543,27174,0,2019,2,Saturday,True,375785
2019-02-10,99421,94513,115661,22790,0,2019,2,Sunday,True,332385
2019-02-11,195601,187579,303415,31101,0,2019,2,Monday,False,717696
2019-02-12,195645,191843,308682,31333,0,2019,2,Tuesday,False,727503
2019-02-13,193979,190300,307471,31183,0,2019,2,Wednesday,False,722933
2019-02-14,198331,199824,315114,33229,0,2019,2,Thursday,False,746498
2019-02-15,209305,205707,326085,35781,0,2019,2,Friday,False,776878
2019-02-16,132846,130475,160601,30697,0,2019,2,Saturday,True,454619
2019-02-17,107138,104056,132422,25363,0,2019,2,Sunday,True,368979
2019-02-18,196753,196520,271155,35571,0,2019,2,Monday,False,699999
2019-02-19,178768,157389,294107,32237,0,2019,2,Tuesday,False,662501
2019-02-20,199157,196053,312133,32399,0,2019,2,Wednesday,False,739742
2019-02-21,200226,197214,313732,31764,0,2019,2,Thursday,False,742936
2019-02-22,212795,209391,330890,35687,0,2019,2,Friday,False,788763
2019-02-23,125301,122615,156854,29840,0,2019,2,Saturday,True,434610
2019-02-24,104184,104368,126762,25721,0,2019,2,Sunday,True,361035
2019-02-25,198840,191436,308389,32058,0,2019,2,Monday,False,730723
2019-02-26,197991,192901,312558,31574,0,2019,2,Tuesday,False,735024
2019-02-27,198505,195542,313176,32549,0,2019,2,Wednesday,False,739772
2019-02-28,201166,197248,317961,33380,0,2019,2,Thursday,False,749755
2019-03-01,217456,213982,336857,37968,0,2019,3,Friday,False,806263
2019-03-02,134544,130713,165206,33679,0,2019,3,Saturday,True,464142
2019-03-03,111588,108332,137573,28642,0,2019,3,Sunday,True,386135
2019-03-04,197801,192865,307273,32552,0,2019,3,Monday,False,730491
2019-03-05,200357,193701,314642,33206,0,2019,3,Tuesday,False,741906
2019-03-06,203100,199792,319435,33651,0,2019,3,Wednesday,False,755978
2019-03-07,204283,199036,319841,35364,0,2019,3,Thursday,False,758524
2019-03-08,223645,220947,343280,39461,0,2019,3,Friday,False,827333
2019-03-09,132857,126214,159221,34063,0,2019,3,Saturday,True,452355
2019-03-10,109988,103224,128440,27606,0,2019,3,Sunday,True,369258
2019-03-11,201798,192667,310035,32928,0,2019,3,Monday,False,737428
2019-03-12,200905,197370,316228,33031,0,2019,3,Tuesday,False,747534
2019-03-13,200456,197359,315024,32369,0,2019,3,Wednesday,False,745208
2019-03-14,201577,198948,312119,32572,0,2019,3,Thursday,False,745216
2019-03-15,233271,211468,334809,35659,0,2019,3,Friday,False,815207
2019-03-16,160425,131162,161990,34126,0,2019,3,Saturday,True,487703
2019-03-17,130314,104384,129970,26051,0,2019,3,Sunday,True,390719
2019-03-18,197854,190320,303053,32068,0,2019,3,Monday,False,723295
2019-03-19,197216,192269,310379,32345,0,2019,3,Tuesday,False,732209
2019-03-20,200186,195318,311704,32786,0,2019,3,Wednesday,False,739994
2019-03-21,202089,198312,316024,37280,0,2019,3,Thursday,False,753705
2019-03-22,218157,214748,330716,35980,0,2019,3,Friday,False,799601
2019-03-23,130663,123197,152413,29100,0,2019,3,Saturday,True,435373
2019-03-24,104866,101601,124368,24332,0,2019,3,Sunday,True,355167
2019-03-25,194363,190074,297773,33848,0,2019,3,Monday,False,716058
2019-03-26,194677,193744,306973,33964,0,2019,3,Tuesday,False,729358
2019-03-27,198831,198920,309805,33891,0,2019,3,Wednesday,False,741447
2019-03-28,199485,196676,311555,35043,0,2019,3,Thursday,False,742759
2019-03-29,238981,242298,340778,37946,0,2019,3,Friday,False,860003
2019-03-30,152283,128946,166120,31514,0,2019,3,Saturday,True,478863
2019-03-31,123681,104480,134139,25965,0,2019,3,Sunday,True,388265
2019-04-01,205245,190815,306373,31777,0,2019,4,Monday,False,734210
2019-04-02,207847,197166,317075,33265,0,2019,4,Tuesday,False,755353
2019-04-03,211684,200319,322013,32886,0,2019,4,Wednesday,False,766902
2019-04-04,212319,201210,322939,34392,0,2019,4,Thursday,False,770860
2019-04-05,229860,214867,340221,39335,0,2019,4,Friday,False,824283
2019-04-06,160353,130768,172325,33828,0,2019,4,Saturday,True,497274
2019-04-07,130957,109808,139908,29366,0,2019,4,Sunday,True,410039
2019-04-08,202323,194782,312395,33474,0,2019,4,Monday,False,742974
2019-04-09,200751,197901,317200,32767,0,2019,4,Tuesday,False,748619
2019-04-10,200386,198312,318125,32572,0,2019,4,Wednesday,False,749395
2019-04-11,201013,198606,316672,32376,0,2019,4,Thursday,False,748667
2019-04-12,213747,209837,333770,36728,0,2019,4,Friday,False,794082
2019-04-13,155043,123642,166605,31381,0,2019,4,Saturday,True,476671
2019-04-14,113787,107228,137712,28599,0,2019,4,Sunday,True,387326
2019-04-15,200342,190762,308053,33609,0,2019,4,Monday,False,732766
2019-04-16,199017,192672,313531,32443,0,2019,4,Tuesday,False,737663
2019-04-17,198520,193438,313730,32576,0,2019,4,Wednesday,False,738264
2019-04-18,199315,194390,316735,32675,0,2019,4,Thursday,False,743115
2019-04-19,209956,206110,328474,38612,0,2019,4,Friday,False,783152
2019-04-20,126409,120236,153408,30547,0,2019,4,Saturday,True,430600
2019-04-21,108371,101519,128759,26289,0,2019,4,Sunday,True,364938
2019-04-22,196368,187208,303587,33991,0,2019,4,Monday,False,721154
2019-04-23,194416,189231,307655,31589,0,2019,4,Tuesday,False,722891
2019-04-24,200264,198913,314979,33584,0,2019,4,Wednesday,False,747740
2019-04-25,201047,196071,314855,34681,0,2019,4,Thursday,False,746654
2019-04-26,220087,211446,328788,39144,0,2019,4,Friday,False,799465
2019-04-27,148493,134471,167022,34317,0,2019,4,Saturday,True,484303
2019-04-28,114793,106221,132350,28466,0,2019,4,Sunday,True,381830
2019-04-29,201303,191921,311052,35497,0,2019,4,Monday,False,739773
2019-04-30,207805,204609,322908,39020,0,2019,4,Tuesday,False,774342
2019-05-01,135451,135733,154302,35264,0,2019,5,Wednesday,False,460750
2019-05-02,213318,203184,328376,37180,0,2019,5,Thursday,False,782058
2019-05-03,229453,217969,346726,40923,0,2019,5,Friday,False,835071
2019-05-04,149913,128447,165331,33327,0,2019,5,Saturday,True,477018
2019-05-05,119501,106250,129839,27341,0,2019,5,Sunday,True,382931
2019-05-06,193188,184983,293625,29534,0,2019,5,Monday,False,701330
2019-05-07,200326,191637,306966,30220,0,2019,5,Tuesday,False,729149
2019-05-08,199550,194259,308408,30088,0,2019,5,Wednesday,False,732305
2019-05-09,200581,195436,309213,28430,0,2019,5,Thursday,False,733660
2019-05-10,212807,209094,323111,32359,0,2019,5,Friday,False,777371
2019-05-11,120057,106596,135841,25101,0,2019,5,Saturday,True,387595
2019-05-12,102042,90511,112571,21829,0,2019,5,Sunday,True,326953
2019-05-13,195651,189235,302425,29371,0,2019,5,Monday,False,716682
2019-05-14,198640,192921,308101,29935,0,2019,5,Tuesday,False,729597
2019-05-15,200154,194298,311313,29663,0,2019,5,Wednesday,False,735428
2019-05-16,203075,195710,311273,30333,0,2019,5,Thursday,False,740391
2019-05-17,219217,212295,328270,32860,0,2019,5,Friday,False,792642
2019-05-18,129118,108974,138106,26179,0,2019,5,Saturday,True,402377
2019-05-19,105922,94901,116418,25986,0,2019,5,Sunday,True,343227
2019-05-20,101298,92033,112665,20919,0,2019,5,Monday,False,326915
2019-05-21,181172,171055,262881,27911,0,2019,5,Tuesday,False,643019
2019-05-22,107977,97824,122774,20569,0,2019,5,Wednesday,False,349144
2019-05-23,202477,192861,307464,29857,0,2019,5,Thursday,False,732659
2019-05-24,217897,210308,328454,33016,0,2019,5,Friday,False,789675
2019-05-25,145493,119347,152077,27337,0,2019,5,Saturday,True,444254
2019-05-26,124385,101734,125480,25993,0,2019,5,Sunday,True,377592
2019-05-27,206027,195618,311648,33911,0,2019,5,Monday,False,747204
2019-05-28,206520,199063,319008,33538,0,2019,5,Tuesday,False,758129
2019-05-29,209382,204037,319730,34171,0,2019,5,Wednesday,False,767320
2019-05-30,207701,203725,321934,35097,0,2019,5,Thursday,False,768457
2019-05-31,220204,215295,331805,37263,0,2019,5,Friday,False,804567
2019-06-01,147554,118897,156277,30338,0,2019,6,Saturday,True,453066
2019-06-02,120712,101592,128493,29060,0,2019,6,Sunday,True,379857
2019-06-03,177463,165676,253244,33891,0,2019,6,Monday,False,630274
2019-06-04,161474,152340,219687,33778,0,2019,6,Tuesday,False,567279
2019-06-05,101031,110796,146230,27618,0,2019,6,Wednesday,False,385675
2019-06-06,100668,106402,139081,29320,0,2019,6,Thursday,False,375471
2019-06-07,135225,135153,187797,30229,0,2019,6,Friday,False,488404
2019-06-08,98302,99511,120294,24597,0,2019,6,Saturday,True,342704
2019-06-09,97557,96217,114728,21515,0,2019,6,Sunday,True,330017
2019-06-10,183372,178297,268886,28897,0,2019,6,Monday,False,659452
2019-06-11,198161,189932,297717,30649,0,2019,6,Tuesday,False,716459
2019-06-12,198286,196442,306613,31290,0,2019,6,Wednesday,False,732631
2019-06-13,199285,196975,309099,31067,0,2019,6,Thursday,False,736426
2019-06-14,210190,210887,323324,33622,0,2019,6,Friday,False,778023
2019-06-15,126345,125207,147057,27518,0,2019,6,Saturday,True,426127
2019-06-16,104970,102366,121607,23573,0,2019,6,Sunday,True,352516
2019-06-17,199277,195025,306584,31121,0,2019,6,Monday,False,732007
2019-06-18,201181,198007,315968,30941,0,2019,6,Tuesday,False,746097
2019-06-19,204388,202709,321455,33375,0,2019,6,Wednesday,False,761927
2019-06-20,203806,200984,321595,34117,0,2019,6,Thursday,False,760502
2019-06-21,217381,217752,333322,36665,0,2019,6,Friday,False,805120
2019-06-22,135017,131673,156379,29369,0,2019,6,Saturday,True,452438
2019-06-23,114790,106698,126129,24747,0,2019,6,Sunday,True,372364
2019-06-24,179236,157649,282823,32731,0,2019,6,Monday,False,652439
2019-06-25,202288,200250,314328,32702,0,2019,6,Tuesday,False,749568
2019-06-26,204467,205837,318462,32320,0,2019,6,Wednesday,False,761086
2019-06-27,205621,206155,319535,33636,0,2019,6,Thursday,False,764947
2019-06-28,220591,222749,338865,38020,0,2019,6,Friday,False,820225
2019-06-29,139646,141483,166462,33289,0,2019,6,Saturday,True,480880
2019-06-30,118580,120030,138523,28361,0,2019,6,Sunday,True,405494
2019-07-01,206240,202287,313644,34152,0,2019,7,Monday,False,756323
2019-07-02,204731,203875,318912,33155,0,2019,7,Tuesday,False,760673
2019-07-03,206019,208694,323874,34580,0,2019,7,Wednesday,False,773167
2019-07-04,206679,208680,327436,34371,0,2019,7,Thursday,False,777166
2019-07-05,225277,228075,350399,40011,0,2019,7,Friday,False,843762
2019-07-06,156601,145090,181921,34690,0,2019,7,Saturday,True,518302
2019-07-07,118050,118153,136371,29491,0,2019,7,Sunday,True,402065
2019-07-08,208335,205816,319218,36097,0,2019,7,Monday,False,769466
2019-07-09,206291,207637,321242,34172,0,2019,7,Tuesday,False,769342
2019-07-10,205018,210849,324807,34814,0,2019,7,Wednesday,False,775488
2019-07-11,205382,208949,324597,34539,0,2019,7,Thursday,False,773467
2019-07-12,226326,228301,348340,39244,0,2019,7,Friday,False,842211
2019-07-13,138415,140499,175782,32331,0,2019,7,Saturday,True,487027
2019-07-14,112109,113531,139093,27656,0,2019,7,Sunday,True,392389
2019-07-15,206579,204208,317127,33905,0,2019,7,Monday,False,761819
2019-07-16,202785,204118,319251,32553,0,2019,7,Tuesday,False,758707
2019-07-17,206487,209365,322933,33676,0,2019,7,Wednesday,False,772461
2019-07-18,206955,207655,326934,34254,0,2019,7,Thursday,False,775798
2019-07-19,220002,224094,342441,36807,0,2019,7,Friday,False,823344
2019-07-20,130646,131312,157147,29337,0,2019,7,Saturday,True,448442
2019-07-21,107384,106549,125746,24647,0,2019,7,Sunday,True,364326
2019-07-22,202326,198820,314056,33064,0,2019,7,Monday,False,748266
2019-07-23,201995,203705,319810,32590,0,2019,7,Tuesday,False,758100
2019-07-24,202907,204908,321532,32996,0,2019,7,Wednesday,False,762343
2019-07-25,206953,206216,327835,34344,0,2019,7,Thursday,False,775348
2019-07-26,226291,224807,346788,38744,0,2019,7,Friday,False,836630
2019-07-27,181336,137225,171755,33003,0,2019,7,Saturday,True,523319
2019-07-28,113715,114675,134700,30407,0,2019,7,Sunday,True,393497
2019-07-29,196671,196756,299820,34764,0,2019,7,Monday,False,728011
2019-07-30,112075,121673,139845,26337,0,2019,7,Tuesday,False,399930
2019-07-31,206642,202720,321874,34074,0,2019,7,Wednesday,False,765310
2019-08-01,206290,205494,324130,33974,0,2019,8,Thursday,False,769888
2019-08-02,219047,220429,341205,37326,0,2019,8,Friday,False,818007
2019-08-03,135102,131183,163883,31754,0,2019,8,Saturday,True,461922
2019-08-04,111183,106098,131532,26542,0,2019,8,Sunday,True,375355
2019-08-05,205543,202861,320013,34030,0,2019,8,Monday,False,762447
2019-08-06,205029,204220,324338,33438,0,2019,8,Tuesday,False,767025
2019-08-07,208056,209389,325430,34241,0,2019,8,Wednesday,False,777116
2019-08-08,214012,210683,332273,35730,0,2019,8,Thursday,False,792698
2019-08-09,233402,231682,347450,40048,0,2019,8,Friday,False,852582
2019-08-10,130949,127441,148139,31871,0,2019,8,Saturday,True,438400
2019-08-11,107846,116210,136020,32376,0,2019,8,Sunday,True,392452
2019-08-12,110487,115075,132383,27074,0,2019,8,Monday,False,385019
2019-08-13,189391,191288,287637,31604,0,2019,8,Tuesday,False,699920
2019-08-14,198949,203351,311820,35244,0,2019,8,Wednesday,False,749364
2019-08-15,203952,208703,322006,37436,0,2019,8,Thursday,False,772097
2019-08-16,208329,213986,326949,36905,0,2019,8,Friday,False,786169
2019-08-17,139642,126704,160816,29418,0,2019,8,Saturday,True,456580
2019-08-18,105868,103757,124744,24419,0,2019,8,Sunday,True,358788
2019-08-19,202151,198128,312418,32310,0,2019,8,Monday,False,745007
2019-08-20,200783,199596,317255,33328,0,2019,8,Tuesday,False,750962
2019-08-21,202092,202776,319855,34302,0,2019,8,Wednesday,False,759025
2019-08-22,204858,204584,327419,36703,0,2019,8,Thursday,False,773564
2019-08-23,215310,215383,337649,39149,0,2019,8,Friday,False,807491
2019-08-24,132392,128064,161421,31613,0,2019,8,Saturday,True,453490
2019-08-25,105855,106170,130971,27208,0,2019,8,Sunday,True,370204
2019-08-26,200830,198558,314404,34911,0,2019,8,Monday,False,748703
2019-08-27,200860,201545,318758,35092,0,2019,8,Tuesday,False,756255
2019-08-28,203171,204147,320276,35039,0,2019,8,Wednesday,False,762633
2019-08-29,206195,205260,323181,36746,0,2019,8,Thursday,False,771382
2019-08-30,239780,226389,336081,42462,0,2019,8,Friday,False,844712
2019-08-31,130203,137105,157237,36995,0,2019,8,Saturday,True,461540
2019-09-01,109399,114032,132125,31250,0,2019,9,Sunday,True,386806
2019-09-02,111950,106456,128923,25069,0,2019,9,Monday,False,372398
2019-09-03,198633,194378,305003,33267,0,2019,9,Tuesday,False,731281
2019-09-04,199500,200166,311893,33784,0,2019,9,Wednesday,False,745343
2019-09-05,202333,201419,313881,34631,0,2019,9,Thursday,False,752264
2019-09-06,231864,220867,336870,38972,0,2019,9,Friday,False,828573
2019-09-07,151491,131342,160811,32580,0,2019,9,Saturday,True,476224
2019-09-08,131942,118293,141862,31791,0,2019,9,Sunday,True,423888
2019-09-09,109299,111329,129724,25327,0,2019,9,Monday,False,375679
2019-09-10,219570,201480,313362,34250,0,2019,9,Tuesday,False,768662
2019-09-11,201990,204092,313226,33671,0,2019,9,Wednesday,False,752979
2019-09-12,204719,205272,318064,34417,0,2019,9,Thursday,False,762472
2019-09-13,229205,220812,335426,38897,0,2019,9,Friday,False,824340
2019-09-14,148881,125436,157164,31339,0,2019,9,Saturday,True,462820
2019-09-15,109530,115038,134168,30260,0,2019,9,Sunday,True,388996
2019-09-16,108528,109475,128690,25396,0,2019,9,Monday,False,372089
2019-09-17,198566,197304,304026,32824,0,2019,9,Tuesday,False,732720
2019-09-18,197265,200833,308099,34218,0,2019,9,Wednesday,False,740415
2019-09-19,191367,197453,301043,34449,0,2019,9,Thursday,False,724312
2019-09-20,203482,208026,315313,38193,0,2019,9,Friday,False,765014
2019-09-21,125702,125723,150278,30478,0,2019,9,Saturday,True,432181
2019-09-22,101176,102947,119962,24860,0,2019,9,Sunday,True,348945
2019-09-23,196337,195137,301297,33966,0,2019,9,Monday,False,726737
2019-09-24,196912,198857,311940,34432,0,2019,9,Tuesday,False,742141
2019-09-25,198886,203745,314682,35168,0,2019,9,Wednesday,False,752481
2019-09-26,204790,204872,319728,36602,0,2019,9,Thursday,False,765992
2019-09-27,224414,222079,341312,41130,0,2019,9,Friday,False,828935
2019-09-28,146496,134629,166196,35722,0,2019,9,Saturday,True,483043
2019-09-29,126166,112558,145896,30270,0,2019,9,Sunday,True,414890
2019-09-30,201831,200735,310286,36146,0,2019,9,Monday,False,748998
2019-10-01,203898,204874,318464,38047,0,2019,10,Tuesday,False,765283
2019-10-02,206887,210685,321518,37135,0,2019,10,Wednesday,False,776225
2019-10-03,206964,210172,323530,38533,0,2019,10,Thursday,False,779199
2019-10-04,224477,232065,345079,43074,0,2019,10,Friday,False,844695
2019-10-05,146600,140262,170164,34260,0,2019,10,Saturday,True,491286
2019-10-06,118598,117482,143272,31279,0,2019,10,Sunday,True,410631
2019-10-07,206879,206312,316953,39762,0,2019,10,Monday,False,769906
2019-10-08,206248,210697,322950,39919,0,2019,10,Tuesday,False,779814
2019-10-09,210187,215907,329192,41187,0,2019,10,Wednesday,False,796473
2019-10-10,211835,216606,330452,41228,0,2019,10,Thursday,False,800121
2019-10-11,229245,236078,352328,46415,0,2019,10,Friday,False,864066
2019-10-12,144240,140177,169655,35278,0,2019,10,Saturday,True,489350
2019-10-13,117250,119607,140845,29907,0,2019,10,Sunday,True,407609
2019-10-14,209903,209954,323347,39890,0,2019,10,Monday,False,783094
2019-10-15,209617,212206,329281,39267,0,2019,10,Tuesday,False,790371
2019-10-16,211590,214274,329515,38299,0,2019,10,Wednesday,False,793678
2019-10-17,212513,214118,332981,39651,0,2019,10,Thursday,False,799263
2019-10-18,225616,230243,349439,43008,0,2019,10,Friday,False,848306
2019-10-19,137092,136364,167092,33839,0,2019,10,Saturday,True,474387
2019-10-20,120079,116641,140329,30387,0,2019,10,Sunday,True,407436
2019-10-21,209023,204630,318447,37832,0,2019,10,Monday,False,769932
2019-10-22,209860,209483,326565,37443,0,2019,10,Tuesday,False,783351
2019-10-23,213635,212810,331042,39452,0,2019,10,Wednesday,False,796939
2019-10-24,222650,221058,335365,41171,0,2019,10,Thursday,False,820244
2019-10-25,237448,237339,347715,45625,0,2019,10,Friday,False,868127
2019-10-26,139094,132337,158451,34639,0,2019,10,Saturday,True,464521
2019-10-27,113955,123836,141201,34661,0,2019,10,Sunday,True,413653
2019-10-28,108681,114070,128063,27749,0,2019,10,Monday,False,378563
2019-10-29,194294,197436,294670,36985,0,2019,10,Tuesday,False,723385
2019-10-30,202648,209290,313213,37992,0,2019,10,Wednesday,False,763143
2019-10-31,205205,213696,320142,37038,0,2019,10,Thursday,False,776081
2019-11-01,222640,226553,337302,45962,0,2019,11,Friday,False,832457
2019-11-02,185297,135360,167889,37344,0,2019,11,Saturday,True,525890
2019-11-03,122449,118090,143421,33607,0,2019,11,Sunday,True,417567
2019-11-04,210396,209314,317551,41947,0,2019,11,Monday,False,779208
2019-11-05,208905,211663,321727,41536,0,2019,11,Tuesday,False,783831
2019-11-06,209303,215496,324817,40852,0,2019,11,Wednesday,False,790468
2019-11-07,213348,215992,327809,42148,0,2019,11,Thursday,False,799297
2019-11-08,226778,228917,331333,49270,0,2019,11,Friday,False,836298
2019-11-09,136970,132874,159433,37451,0,2019,11,Saturday,True,466728
2019-11-10,119522,119373,142461,32592,0,2019,11,Sunday,True,413948
2019-11-11,208544,210746,316253,41498,0,2019,11,Monday,False,777041
2019-11-12,207274,209721,322491,39868,0,2019,11,Tuesday,False,779354
2019-11-13,208366,215808,325373,40435,0,2019,11,Wednesday,False,789982
2019-11-14,236376,215769,331392,39078,0,2019,11,Thursday,False,822615
2019-11-15,222697,231690,345150,47665,0,2019,11,Friday,False,847202
2019-11-16,134678,134761,166050,35960,0,2019,11,Saturday,True,471449
2019-11-17,115570,117299,138231,31757,0,2019,11,Sunday,True,402857
2019-11-18,205893,207757,321000,39980,0,2019,11,Monday,False,774630
2019-11-19,258313,211209,334252,40710,0,2019,11,Tuesday,False,844484
2019-11-20,206109,217321,329008,40322,0,2019,11,Wednesday,False,792760
2019-11-21,206737,213839,325275,40248,0,2019,11,Thursday,False,786099
2019-11-22,217402,225728,341447,43609,0,2019,11,Friday,False,828186
2019-11-23,145595,133716,163670,32699,0,2019,11,Saturday,True,475680
2019-11-24,113359,117422,138576,30836,0,2019,11,Sunday,True,400193
2019-11-25,203328,206138,314332,41727,0,2019,11,Monday,False,765525
2019-11-26,203241,211084,321178,41700,0,2019,11,Tuesday,False,777203
2019-11-27,208007,218208,327280,43046,0,2019,11,Wednesday,False,796541
2019-11-28,209634,220514,328032,43099,0,2019,11,Thursday,False,801279
2019-11-29,222561,235663,346058,49115,0,2019,11,Friday,False,853397
2019-11-30,145776,147928,173098,39336,0,2019,11,Saturday,True,506138
2019-12-01,126630,128643,146621,37765,0,2019,12,Sunday,True,439659
2019-12-02,208603,209664,315424,43694,0,2019,12,Monday,False,777385
2019-12-03,207474,212056,324226,43306,0,2019,12,Tuesday,False,787062
2019-12-04,208525,219127,304015,45023,0,2019,12,Wednesday,False,776690
2019-12-05,211179,217847,325192,44724,0,2019,12,Thursday,False,798942
2019-12-06,223963,226421,339415,50060,0,2019,12,Friday,False,839859
2019-12-07,166164,147098,179904,42220,0,2019,12,Saturday,True,535386
2019-12-08,128096,131022,153735,37720,0,2019,12,Sunday,True,450573
2019-12-09,207216,210096,314992,44815,0,2019,12,Monday,False,777119
2019-12-10,207507,213561,319919,44163,0,2019,12,Tuesday,False,785150
2019-12-11,204559,217051,302502,50303,0,2019,12,Wednesday,False,774415
2019-12-12,209456,218305,324354,44978,0,2019,12,Thursday,False,797093
2019-12-13,215684,223046,330073,47556,0,2019,12,Friday,False,816359
2019-12-14,149301,137628,168594,40022,0,2019,12,Saturday,True,495545
2019-12-15,119894,124122,141940,36731,0,2019,12,Sunday,True,422687
2019-12-16,201756,205468,308131,44612,0,2019,12,Monday,False,759967
2019-12-17,202463,211454,315051,44986,0,2019,12,Tuesday,False,773954
2019-12-18,207913,217830,321476,44324,0,2019,12,Wednesday,False,791543
2019-12-19,207078,216453,320389,45122,0,2019,12,Thursday,False,789042
2019-12-20,222672,228935,336905,49874,0,2019,12,Friday,False,838386
2019-12-21,158567,151792,204268,41227,0,2019,12,Saturday,True,555854
2019-12-22,130198,129559,169433,36414,0,2019,12,Sunday,True,465604
2019-12-23,200740,203066,298121,48520,0,2019,12,Monday,False,750447
2019-12-24,201387,212835,301004,50413,0,2019,12,Tuesday,False,765639
2019-12-25,131225,156278,158712,46382,0,2019,12,Wednesday,False,492597
2019-12-26,187105,189001,276860,44441,0,2019,12,Thursday,False,697407
2019-12-27,196095,195650,286072,46197,0,2019,12,Friday,False,724014
2019-12-28,132000,125578,151058,38149,0,2019,12,Saturday,True,446785
2019-12-29,113710,114298,132187,34266,0,2019,12,Sunday,True,394461
2019-12-30,185582,189671,276014,45078,0,2019,12,Monday,False,696345
2019-12-31,234204,250467,346406,60517,0,2019,12,Tuesday,False,891594
2020-01-01,121747,134681,147877,42974,0,2020,1,Wednesday,False,447279
2020-01-02,190649,194338,286320,42311,0,2020,1,Thursday,False,713618
2020-01-03,201790,207674,306157,43902,0,2020,1,Friday,False,759523
2020-01-04,124779,125644,148430,32188,0,2020,1,Saturday,True,431041
2020-01-05,106788,108382,124886,28627,0,2020,1,Sunday,True,368683
2020-01-06,206219,209741,314964,40754,0,2020,1,Monday,False,771678
2020-01-07,207455,213175,323376,41225,0,2020,1,Tuesday,False,785231
2020-01-08,209607,216839,326629,42055,0,2020,1,Wednesday,False,795130
2020-01-09,210306,218006,328124,43894,0,2020,1,Thursday,False,800330
2020-01-10,223495,232263,348674,46303,0,2020,1,Friday,False,850735
2020-01-11,135136,141644,163074,36530,0,2020,1,Saturday,True,476384
2020-01-12,114429,123761,136067,33022,0,2020,1,Sunday,True,407279
2020-01-13,211032,219223,327535,42329,0,2020,1,Monday,False,800119
2020-01-14,209704,220997,332621,41568,0,2020,1,Tuesday,False,804890
2020-01-15,208418,220141,330542,42058,0,2020,1,Wednesday,False,801159
2020-01-16,213161,222615,334507,43935,0,2020,1,Thursday,False,814218
2020-01-17,224279,239564,351479,47578,0,2020,1,Friday,False,862900
2020-01-18,140721,149917,164279,37954,0,2020,1,Saturday,True,492871
2020-01-19,113073,126834,136700,32233,0,2020,1,Sunday,True,408840
2020-01-20,211886,222539,328188,43673,0,2020,1,Monday,False,806286
2020-01-21,210979,224498,331467,42647,0,2020,1,Tuesday,False,809591
